report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5daabbfcc9e77c000eb7ac06,5daac227c9e77c000eb7ac2b,功能不完整,3,必现,2019/10/19 7:58,个人界面-头像上传-头像上传,无法上传头像,无法上传头像,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571471906440/1571471906440_4.3.PNG,个人头像,"1.安装app
点击个人界面","1.安装app
点击个人界面
点击头像",能添加头像
5daabbfcc9e77c000eb7ac06,5daac2f6c9e77c000eb7ac2f,功能不完整,5,必现,2019/10/19 8:01,主界面-关注-去关注,关注用户的途径有多个,在其他人的主页面中可使用右上角的控件关注，也可以点击图标关注用户,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571472114735/1571472114735_4.5.PNG,关注用户,1.点击任一用户,"1.点击任一用户
点击关注用户",成功关注用户，并且关注用户的按钮具有唯一性
5daabbfcc9e77c000eb7ac06,5daac436c9e77c000eb7ac33,用户体验,2,大概率复现,2019/10/19 8:07,查看趣图-查看-查看,世界的发布的趣图内容有些不健康,世界的发布的趣图内容有些不健康,,发布信息,"进入首页的关注界面
","进入首页的关注界面
查看发布内容",内容健康，无不良视频等内容
5daabbfcc9e77c000eb7ac06,5daac543c9e77c000eb7ac37,功能不完整,4,必现,2019/10/19 8:11,搜索-热门-热门,搜索没有搜索按钮,搜索没有搜索按钮，只能在键盘用回车才能搜索,,搜索,"1.进入首页
点击搜索","1.进入首页
点击搜索
向输入框打字
","有搜索的控件，且正常搜索内容
"
5dad74adc9e77c000eb7ae03,5dada74fc9e77c000eb7ae95,功能不完整,3,必现,2019/10/21 12:40,个人界面-头像上传-头像上传,个人主页内无法上传头像,"1、正常登录APP；
2、点击进入个人主页；
3、点击头像；
4、进入如图所示界面，再次点击头像；
4、头像无任何反应，无法上传头像。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571661438025/1571661438025_QQ截图20191021203701.png,手机号登录功能模块测试,"1、软件正常打开；
2、正常出现登录模块。","1、打开APP，登录模块出现；
2、输入可使用的手机号；
3、点击获取验证码；
3、输入已收到的验证码；
4、点击登陆","1、能正常进入登录界面
2、手机号能正常输入；
3、能正常获取验证码；
4、验证码能正常输入；
5、能登陆成功进入下一个界面。"
5dad74adc9e77c000eb7ae03,5dadac2bc9e77c000eb7aecf,不正常退出,5,必现,2019/10/21 13:01,个人界面-简介编辑-简介编辑,编辑个人简介时程序崩溃停止运行,"1、进入APP
2、点击左上角的更多选项进入个人界面
3、点击“编辑个人简介”功能
4、程序崩溃停止运行",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571662874034/1571662874034_QQ图片20191021205832.png,手机号登录功能模块测试,"1、软件正常打开；
2、正常出现登录模块。","1、打开APP，登录模块出现；
2、输入可使用的手机号；
3、点击获取验证码；
3、输入已收到的验证码；
4、点击登陆","1、能正常进入登录界面
2、手机号能正常输入；
3、能正常获取验证码；
4、验证码能正常输入；
5、能登陆成功进入下一个界面。"
5dad74adc9e77c000eb7ae03,5dadad3fc9e77c000eb7aedb,不正常退出,5,必现,2019/10/21 13:06,个人界面-头像上传,点击头像界面上传页面的铅笔样式图标会提示“很道歉，“趣享GIF开源版”已停止运行。”,"1、点击铅笔样式的图标会提示“很道歉，“趣享GIF开源版”已停止运行。”，
2、点击确定后返回个人界面","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571663143742/1571663143742_QQ截图20191021210440.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571663151342/1571663151342_QQ截图20191021210451.png",手机号登录功能模块测试,"1、软件正常打开；
2、正常出现登录模块。","1、打开APP，登录模块出现；
2、输入可使用的手机号；
3、点击获取验证码；
3、输入已收到的验证码；
4、点击登陆","1、能正常进入登录界面
2、手机号能正常输入；
3、能正常获取验证码；
4、验证码能正常输入；
5、能登陆成功进入下一个界面。"
5dad74adc9e77c000eb7ae03,5dae72d1c9e77c000eb7afa7,功能不完整,3,必现,2019/10/22 3:09,个人界面-个人主页-个人主页,无法修改“个人昵称”,"1、打开个人界面页面；
2、点击个人头像下面的昵称模块；
3、转入个人主页页面（如下图）后，再次点击昵称模块（红线标出）；
4、app无反应，无法显示修改昵称的界面。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571713632192/1571713632192_搜狗截图20191022110648.png,昵称功能模块测试,"1、成功登录并正常输入初始昵称；
2、正常进入软件首页；
3、点击左上角个人界面按钮成功进入个人界面。","1、打开个人界面页面；
2、点击个人头像下面的昵称模块；
3、转入个人主页页面后，再次点击昵称模块；
4、在输入框中输入新的昵称；
5、再点击确定。","1、在个人界面点击昵称模块能成功进入个人主页；
2、在个人主页再次点击昵称模块能成功显示输入框；
3、输入新昵称后点击确定能在个人主页成功显示新昵称。"
5dad74adc9e77c000eb7ae03,5dae8ea4c9e77c000eb7afc8,用户体验,2,必现,2019/10/22 5:07,个人界面-发布趣图-发布趣图,“发布趣图”模块中“从相册中选择”存在错别字,"1、打开个人界面页面；
2、点击打开“发布趣图”功能模块；
2、点击“贴上一张GIF图片”功能框，进入GIF相册页面；
3、点击右上角“更多”按钮；
4、出现从相册或者SD卡选取GIF两个选项，但“从相册中选取”的相册的册写错成了测",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571720857527/1571720857527_搜狗截图20191022130530.png,发布趣图功能模块测试,"1、成功登录并正常输入初始昵称；
2、正常进入软件首页；
3、点击左上角个人界面按钮成功进入个人界面。","1、打开个人界面页面；
2、点击打开“发布趣图”功能模块；
2、点击“贴上一张GIF图片”功能框，进入GIF相册页面；
3、点击右上角“更多”按钮；
4、点击“从相册中选择”模块，从相册中选取一张GIF上传；
5、点击“从SD卡中选择”模块，从SD卡中选取一张GIF上传；
6、上传成功后，再点击“说点什么吧”模块；
7、在输入框中输入文字；
8、再点击右上角“发布”按钮发布。","1、在个人界面点击“发布趣图”模块能成功进入该模块页面；
2、点击“贴上一张GIF图片”能够成功进入GIF相册页面；
3、在“GIF相册”页面点击右上角“更多”按钮，选择从相册或者SD卡选取GIF模块正常出现；
4、选择相册选取模块后能正常进入相册选择照片上传；
5、选择SD卡选取模块后能正常进入SD卡选择照片上传；
6、在“说点什么吧”模块能正常输入文字；
7、再点击右上角“发布”按钮能够成功发布趣图。"
5dad74adc9e77c000eb7ae03,5dae918bc9e77c000eb7afdb,功能不完整,3,必现,2019/10/22 5:20,个人界面-发布趣图-发布趣图,“发布趣图”模块中点击“从相册中选取”GIF出现一直显示“相册已满”的BUG,"1、打开个人界面页面；
2、点击打开“发布趣图”功能模块；
2、点击“贴上一张GIF图片”功能框，进入GIF相册页面；
3、点击右上角“更多”按钮；
4、点击“从相册中选取”，但一直显示“您的相册已满，建议及时清理”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571721582878/1571721582878_搜狗截图20191022131932.png,发布趣图功能模块测试,"1、成功登录并正常输入初始昵称；
2、正常进入软件首页；
3、点击左上角个人界面按钮成功进入个人界面。","1、打开个人界面页面；
2、点击打开“发布趣图”功能模块；
2、点击“贴上一张GIF图片”功能框，进入GIF相册页面；
3、点击右上角“更多”按钮；
4、点击“从相册中选择”模块，从相册中选取一张GIF上传；
5、点击“从SD卡中选择”模块，从SD卡中选取一张GIF上传；
6、上传成功后，再点击“说点什么吧”模块；
7、在输入框中输入文字；
8、再点击右上角“发布”按钮发布。","1、在个人界面点击“发布趣图”模块能成功进入该模块页面；
2、点击“贴上一张GIF图片”能够成功进入GIF相册页面；
3、在“GIF相册”页面点击右上角“更多”按钮，选择从相册或者SD卡选取GIF模块正常出现；
4、选择相册选取模块后能正常进入相册选择照片上传；
5、选择SD卡选取模块后能正常进入SD卡选择照片上传；
6、在“说点什么吧”模块能正常输入文字；
7、再点击右上角“发布”按钮能够成功发布趣图。"
5dad74adc9e77c000eb7ae03,5daeb8b6c9e77c000eb7b0fa,功能不完整,3,必现,2019/10/22 8:07,个人界面-个人主页-个人主页,个人主页下对已发布的内容评论成功，但出现“发送评论失败”的提示。,"1、打开个人界面页面；
2、点击打开“个人主页”功能模块；
3、点击打开“发布”功能模块；
4、对已发布的内容点击评论。
5、在底部评论输入框输入评论文案；
6、输入后点击发送按钮；
7、发送成功，但是出现“发送评论失败”的提示。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571731514950/1571731514950_搜狗截图20191022160208.png,个人主页模块—“发布”模块的评论测试,"1、成功登录并正常输入初始昵称；
2、正常进入软件首页；
3、点击左上角个人界面按钮成功进入个人界面。
4、能在个人界面正常进入个人主页。
5、在个人主页成功进入“发布”页面。","1、打开个人界面页面；
2、点击打开“个人主页”功能模块；
3、点击打开“发布”功能模块；
4、对已发布的内容点击评论。
5、在底部评论输入框输入评论文案；
6、输入后点击发送按钮。","1、在个人界面能成功进入个人主页模块页面；
2、在个人主页模块能成功进入“发布”模块页面；
3、对已发布的内容点击评论能成功输入评论文案；
4、点击发送，评论成功。"
5dad74adc9e77c000eb7ae03,5daebaccc9e77c000eb7b114,功能不完整,3,必现,2019/10/22 8:16,个人界面-个人主页-个人主页,个人主页下对已发布的内容里的文字评论进行删除操作，提示的是“是否对该图片进行删除”,"1、打开个人界面页面；
2、点击打开“个人主页”功能模块；
3、点击打开“发布”功能模块；
4、对已发布的内容点击评论。
5、在底部评论输入框输入评论文案；
6、输入后点击发送按钮；
7、发送成功，对已发布的内容里的文字评论进行删除操作，提示的是“是否对该图片进行删除”。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571732104901/1571732104901_搜狗截图20191022160228.png,个人主页模块—“发布”模块的评论测试,"1、成功登录并正常输入初始昵称；
2、正常进入软件首页；
3、点击左上角个人界面按钮成功进入个人界面。
4、能在个人界面正常进入个人主页。
5、在个人主页成功进入“发布”页面。","1、打开个人界面页面；
2、点击打开“个人主页”功能模块；
3、点击打开“发布”功能模块；
4、对已发布的内容点击评论。
5、在底部评论输入框输入评论文案；
6、输入后点击发送按钮。","1、在个人界面能成功进入个人主页模块页面；
2、在个人主页模块能成功进入“发布”模块页面；
3、对已发布的内容点击评论能成功输入评论文案；
4、点击发送，评论成功。"
5dad7a4fc9e77c000eb7ae1e,5dad800ec9e77c000eb7ae23,其他,2,无规律复现,2019/10/21 9:53,登录,登录,输入不正确的手机位数提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571651387583/1571651387583_D4C897CD9C864A37CBAEB655E35A845F.jpg,登录,进入登录页面,"1.打开软件
2.点击手机号
3.输入134678098
4.点击获取验证码",弹出手机号不正确
5dad7a4fc9e77c000eb7ae1e,5dae6a07c9e77c000eb7af94,不正常退出,4,必现,2019/10/22 2:31,个人界面-简介编辑-简介编辑,的,点击简介编辑，app强制退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571711389899/1571711389899_A5BA4B87639F588D3CC46AED8DC1C62F.jpg,登录,进入登录页面,"1.打开软件
2.点击手机号
3.输入134678098
4.点击获取验证码",弹出手机号不正确
5dad7a4fc9e77c000eb7ae1e,5dae6c78c9e77c000eb7af9f,不正常退出,4,必现,2019/10/22 2:42,个人界面-头像上传-头像上传,发布任务,点击笔的图片时不正常退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571712025515/1571712025515_E900D18BE2C61204D7921BB0085A84A1.jpg,头像,登录成功后 ,"1.进入个人信息页面
2.点击头像
3.点击一个笔的图片",进入一个书写内容框的界面
5dad9f4ac9e77c000eb7ae63,5dada4e9c9e77c000eb7ae88,用户体验,2,必现,2019/10/21 12:30,个人界面-发布趣图-发布趣图,存在错别字,在发布趣图的右上角菜单按钮有错别字，相册写成了“想测”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571661017003/1571661017003_1.png,测试用户发布趣图,"用户已经登录

","1：点击用户界面
2：点击发布趣图
3：点击粘贴图片处",正确的获取到图片
5dadb08fc9e77c000eb7aeee,5db05319c9e77c000eb7b48e,功能不完整,3,必现,2019/10/23 13:18,登录,登录界面-手机号输入框位数限制bug,手机号输入框位数可以超过11位,,登录,22,22,22
5dae9401c9e77c000eb7afed,5daeafe6c9e77c000eb7b0bc,功能不完整,2,必现,2019/10/22 7:29,登录,手机号输入框位数可以超过11个字符限制,"1、打开趣享APP 
2、输入超过11位的数字",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571729347268/1571729347268_手机号输入bug.png,登录功能测试,"1.正常打开app
2.成功获取短信验证码","1.输入验证码
2.点击登录按钮",登录成功
5dae9401c9e77c000eb7afed,5daeb1bfc9e77c000eb7b0c7,功能不完整,3,必现,2019/10/22 7:37,登录,验证码输入框位数不限制,验证码输入框可输入大于6位的字符，无提示信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571729850649/1571729850649_验证码输入.png,登录功能测试,"1.正常打开app
2.成功获取短信验证码","1.输入验证码
2.点击登录按钮",登录成功
5dae9401c9e77c000eb7afed,5daeb706c9e77c000eb7b0e0,功能不完整,3,必现,2019/10/22 8:00,登录,注册用户名时没有非法关键字限制,"1、打开趣享APP
2、输入手机号码
3、获取验证码
4、输入验证码
5、点击登录
6、输入非法用户名，例如含辱骂性质的词语或政治敏感词汇
7、点击“继续”完成注册",,登录功能测试,"1.正常打开app
2.成功获取短信验证码","1.输入验证码
2.点击登录按钮",登录成功
5dae9401c9e77c000eb7afed,5daeb4e1c9e77c000eb7b0db,功能不完整,4,必现,2019/10/22 7:50,个人界面-个人主页-个人主页,显示的发布时间与实际发布时间不符合,"1.正常登录APP
2.进入个人界面
3.进入个人主页
4.点击发布进入查看，可以发现发布内容的时间与实际的时间并不符合。
",,发布趣图功能测试,"正常登录app，打开个人界面模块。
","1.打开发布趣图模块。
2.点击贴上图片模块，从相册中选择一张图片。
3.下方输入文字。
4.点击右上角发布按钮。
","1.发布趣图模块正常打开。
2.图片正常上传。
3.文字输入功能正常。
4.发布成功，可在主页显示。"
5dae9401c9e77c000eb7afed,5daeb8e9c9e77c000eb7b0fd,用户体验,3,必现,2019/10/22 8:08,个人界面-发布趣图-发布趣图,发布趣图选择图片时存在错别字,"1.正常登录app
2.打开个人界面模块
3.打开发布趣图模块
4.点击贴图模块
5.点击右上角按钮后出现错别字”相测“",,发布趣图功能测试,"正常登录app，打开个人界面模块。
","1.打开发布趣图模块。
2.点击贴上图片模块，从相册中选择一张图片。
3.下方输入文字。
4.点击右上角发布按钮。
","1.发布趣图模块正常打开。
2.图片正常上传。
3.文字输入功能正常。
4.发布成功，可在主页显示。"
5dae9401c9e77c000eb7afed,5daeb768c9e77c000eb7b0e4,不正常退出,5,必现,2019/10/22 8:01,个人界面-简介编辑-简介编辑,点击“编辑个人简介”时程序异常退出,"1、登录APP
2、打开个人界面模块
3、点击“编辑个人简介”功能
4、程序异常退出",,编辑个人简介功能测试,正常登录app，打开个人界面模块。,点击编辑个人简介,正常输入文字编辑个人简介
5dae9401c9e77c000eb7afed,5daebd38c9e77c000eb7b11f,用户体验,4,必现,2019/10/22 8:26,搜索,搜索时只能按回车键开始搜索 没有相应按钮,"1.正常登录app
2.在搜索框输入内容
3.没有显示搜素按钮，只能按回车键进行搜索",,刷新功能测试,"正常登录app
",下拉主页面,刷新出新内容
5dae9401c9e77c000eb7afed,5daebcd5c9e77c000eb7b11b,用户体验,2,必现,2019/10/22 8:24,主界面,应显示每个用户所发图片的大小,"1.正常登录app
2.随机打开一张图片
3.没有显示图片的大小",,点赞图片功能测试,正常登录app,"1.随机打开一张图片。
2.点击心形图标。
3.再次点击心形图标。","1.正常打开图片。
2.第一次点击，点赞数加1。
3.第二次点击，点赞数减1."
5dae9401c9e77c000eb7afed,5daeb277c9e77c000eb7b0d4,用户体验,3,必现,2019/10/22 7:40,查看趣图-评论-编辑评论,成功发表评论后提示发表评论失败,"1.点击进入任意趣图，点击评论功能
2.输入评论内容点击发送
3.评论栏中成功显示自己发送的评论，而系统则提示发表评论失败",,评论图片功能测试,正常登录app,"1.随机打开一张图片。
2.点击评论图标。
3.输入评论文字。
4.点击发送按钮。
","1.打开图片正常。
2.打开评论模块正常。
3.输入文字正常。
4.发送成功并显示。"
5dae9401c9e77c000eb7afed,5daebd68c9e77c000eb7b123,页面布局缺陷,2,必现,2019/10/22 8:27,查看趣图-评论,写评论存在错别字“轮”,进入一张趣图后，选择评论，下面输入提示存在写评轮。,,评论图片功能测试,正常登录app,"1.随机打开一张图片。
2.点击评论图标。
3.输入评论文字。
4.点击发送按钮。
","1.打开图片正常。
2.打开评论模块正常。
3.输入文字正常。
4.发送成功并显示。"
5dae9401c9e77c000eb7afed,5daeba9dc9e77c000eb7b110,功能不完整,3,必现,2019/10/22 8:15,个人界面-草稿箱-其他,草稿箱内无法进行查看和编辑草稿,"1.正常登录app
2.打开个人界面模块
3.打开草稿箱模块
4.无任何按钮或编辑框显示",,草稿箱功能测试,正常登录app，打开个人界面模块。,"1.打开草稿箱模块。
2.编辑草稿。","1.草稿箱模块打开正常。
2.编辑草稿正常。"
5dae9401c9e77c000eb7afed,5daeb845c9e77c000eb7b0ea,功能不完整,3,必现,2019/10/22 8:05,个人界面-头像上传-头像上传,个人主页内无法上传头像,"1、正常登录APP
2、进入个人界面
3、进入个人主页 
4、点击头像 
5、头像没有作出任何反应，无法上传头像。",,上传头像功能测试,正常登录app，打开个人界面模块。,"点击头像。
",弹出从相册选择图片模块
5dae9401c9e77c000eb7afed,5daeba04c9e77c000eb7b107,不正常退出,5,必现,2019/10/22 8:12,个人界面-个人主页-个人主页,个人主页中发布按钮异常退出,"1.正常登录app
2.打开个人界面模块
3.点击个人主页
4.点击发布圆形按钮
5.显示系统停止运行",,个人主页中发布功能测试,正常登录app，打开个人界面模块。,"1.点击个人主页
2.点击发布圆形按钮","1.个人主页打开正常。
2.发布按钮打开正常。"
5dae9401c9e77c000eb7afed,5daebb6bc9e77c000eb7b118,用户体验,2,必现,2019/10/22 8:18,个人界面,用户协议出现错别字,"1.正常登录app
2.打开个人界面模块
3.点击设置
4.显示”用户斜逸“的错别字",,查看用户协议测试,正常登录app，打开个人界面模块。,"1.打开设置模块
2.打开用户协议模块","1.设置模块正常打开
2.用户协议模块正常打开
3.显示用户协议内容"
5dafe529c9e77c000eb7b36b,5dafe95fc9e77c000eb7b370,其他,3,必现,2019/10/23 5:47,登录,【验证码】输入错误的手机号，提示验证码错误,"1.随意输入一个错误的手机号：11000021
2.点击获取验证码
3.此时会提示验证码错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571809591259/1571809591259_验证码错误.png,验证码,"1.已安装趣享app
2.已拥有一个可用的手机号","1.打开趣享app
2.点击获取验证码
3.随意输入一个错误的手机号：11000015
4.点击获取验证码
5.重新输入手机号：18723356202
6.点击获取验证码
7.输入收到的短信验证码：065210
8.点击登录","1.成功打开趣享app
2.提示“手机号不为空”
3.成功输入手机号
4.提示“请输入正确的手机号”
5.成功输入手机号
7.成功输入验证码
8.成功登录趣享app"
5dafe529c9e77c000eb7b36b,5dafead1c9e77c000eb7b37a,其他,2,必现,2019/10/23 5:53,登录,"【验证码】输入正确的手机号，点击获取验证码,未提示信息","1.输入正确的手机号：18723356202
2.点击获取验证码
3.点击后，界面未提示任何信息",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571809973058/1571809973058_验证码_登录.png,验证码,"1.已安装趣享app
2.已拥有一个可用的手机号","1.打开趣享app
2.点击获取验证码
3.随意输入一个错误的手机号：11000015
4.点击获取验证码
5.重新输入手机号：18723356202
6.点击获取验证码
7.输入收到的短信验证码：065210
8.点击登录","1.成功打开趣享app
2.提示“手机号不为空”
3.成功输入手机号
4.提示“请输入正确的手机号”
5.成功输入手机号
7.成功输入验证码
8.成功登录趣享app"
5dafe529c9e77c000eb7b36b,5dafee28c9e77c000eb7b395,用户体验,2,必现,2019/10/23 6:07,登录,【验证码】验证失败3次，会触发“请10分钟后重试”,"1.打开趣享app
2.输入正确的手机号：18723356202
3.任意输入一个6位数的验证码：010101
4.连续点击登录三次
此时会发现手机号被锁定，10分钟后才能重新登录。我认为10分钟严重影响了用户的体验，时间过长",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571810786163/1571810786163_连续登录失败，等待10分钟.png,验证码,"1.已安装趣享app
2.已拥有一个可用的手机号","1.打开趣享app
2.点击获取验证码
3.随意输入一个错误的手机号：11000015
4.点击获取验证码
5.重新输入手机号：18723356202
6.点击获取验证码
7.输入收到的短信验证码：065210
8.点击登录","1.成功打开趣享app
2.提示“手机号不为空”
3.成功输入手机号
4.提示“请输入正确的手机号”
5.成功输入手机号
7.成功输入验证码
8.成功登录趣享app"
5dafe529c9e77c000eb7b36b,5daff150c9e77c000eb7b3a3,功能不完整,3,必现,2019/10/23 6:21,登录,【验证码】验证失败三次，后，继续点击登录，会发现获取验证码按钮失效,"1.输入正确的手机号：18723356202
2.随意输入错误的6位数验证码：010101
3.连续点击登录超过3次
4.等到提示手机号锁定后，一直点击获取验证码和登录按钮
5.修改手机号后三位数：202->303
此时会发现获取验证码按钮失效，无法点击",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571811619299/1571811619299_连续点击，获取验证码按钮失效.png,验证码,"1.已安装趣享app
2.已拥有一个可用的手机号","1.打开趣享app
2.点击获取验证码
3.随意输入一个错误的手机号：11000015
4.点击获取验证码
5.重新输入手机号：18723356202
6.点击获取验证码
7.输入收到的短信验证码：065210
8.点击登录","1.成功打开趣享app
2.提示“手机号不为空”
3.成功输入手机号
4.提示“请输入正确的手机号”
5.成功输入手机号
7.成功输入验证码
8.成功登录趣享app"
5dafed28c9e77c000eb7b386,5db005d9c9e77c000eb7b400,不正常退出,5,必现,2019/10/23 7:48,个人界面-简介编辑-简介编辑,个人简介页面进去编辑页面异常,"1.正常登录系统
2.进入个人界面
3.点击编辑按钮
4.个人界面activty奔溃，白屏
5. 2秒左右恢复到侧滑界面",,趣享gif编辑个人信息功能测试,"正常运行App,个人界面->简介编辑","1.登录App
2.进入主界面
3.侧滑进入个人界面
4.点击编辑按钮",显示编辑界面，用户可以进行编辑个人信息
5db053cac9e77c000eb7b49d,5db15da6c9e77c000eb7b64e,功能不完整,3,必现,2019/10/24 8:15,登录,登录界面-手机号输入框位数限制bug,手机号输入框位数可以超过11位,,登陆界面-输入手机号,无,输入不符合常规的手机号，再点击获取验证码,提示手机号输入不合规范
5db053cac9e77c000eb7b49d,5db165aec9e77c000eb7b67d,用户体验,1,必现,2019/10/24 8:49,登录,登录界面-获取验证码按钮bug问题,登录界面的“获取验证码”按钮，当用户输入手机号码并点击此按钮后，没有任何的发送验证码成功的提示，也没有多少秒后可以重发验证码的提示。点击后此按钮没有任何响应，给用户验证码没有发送成功的错觉。 ,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571906873479/1571906873479_QQ图片20191024164300.png,登陆界面-获取验证码,无,输入正确的手机号，并点击获取验证码,获取验证码按钮变为“再次获取”字样，表示已经进行了获取操作。
5db0f857c9e77c000eb7b519,5db10090c9e77c000eb7b527,不正常退出,4,无规律复现,2019/10/24 1:38,个人界面-个人主页-个人主页,个人主页信息编辑异常,"1.正常登入App
2.点击个人界面模块
3.点击个人主页模块
4.点击主页中的编辑信息模块
5.系统提示“趣图 GIF”停止工作",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571881017801/1571881017801_编辑用户信息页面.PNG,个人主页编辑信息模块测试,正常登录App，打开个人主页模块,1.点击个人界面 2.点击头像模块 3.点击编辑按钮,1.正常打开编辑用户页面 2.能够对用户信息进行编辑 3.编辑完成并且能够更新个人信息
5db0f857c9e77c000eb7b519,5db10275c9e77c000eb7b536,不正常退出,4,必现,2019/10/24 1:46,个人界面-简介编辑-简介编辑,个人界面编辑个人简介异常,"1.打开App
2.点击个人列表页
3.点击编辑个人简介",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571881563309/1571881563309_个人简介编辑.PNG,个人界面编辑个人简介异常,正常登录App，打开个人主页模块,1.正常打开App 2.点击编辑个人简介,1.正常打开个人简介编辑页面 2.编辑完成后能够正常保存，并且能够在个人界面显示
5db0f857c9e77c000eb7b519,5db1078ec9e77c000eb7b54f,用户体验,3,必现,2019/10/24 2:08,主界面-世界-世界,趣图评论异常,"1.登录App
2.点击主界面世界
3.点击趣图
4.进行评论
5.发布评论
6.点击查看全部评论","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571882854026/1571882854026_1.PNG,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571882861864/1571882861864_2.PNG,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571882870691/1571882870691_3.PNG",查看趣图编辑评论异常,"正常登录App,点击热门模块",1.登录App 2.点击热门模块 3.随意点击一个发布 4.点击评论输入内容 5.系统提示发表评论失败,评论成功后并不提示评论失败
5db0f857c9e77c000eb7b519,5db109afc9e77c000eb7b559,用户体验,3,大概率复现,2019/10/24 2:17,查看趣图-评论-编辑评论,趣图编辑评论异常,"1.登录App
2.点击主界面世界
3.点击趣图
4.进行评论
5.发布评论
6.点击查看全部评论","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571883378740/1571883378740_1.PNG,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571883386572/1571883386572_2.PNG,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571883394775/1571883394775_3.PNG",查看趣图编辑评论异常,"正常登录App,点击热门模块",1.登录App 2.点击热门模块 3.随意点击一个发布 4.点击评论输入内容 5.系统提示发表评论失败,评论成功后并不提示评论失败
5db0f857c9e77c000eb7b519,5db10bbdc9e77c000eb7b565,用户体验,3,大概率复现,2019/10/24 2:26,查看趣图-转发-转发,转发模块时间显示异常,"1.登录App 
2.转发一条趣图 
3.点击关注模块查看转发的趣图 
4.转发时间与实际转发时间不同",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571883944059/1571883944059_日期.PNG,查看趣图中转发模块异常,"正常登录App,转发一条趣图，在关注模块查看",1.登录App 2.转发一条趣图 3.点击关注模块查看转发的趣图 ,显示的转发时间应与实际转发时间相同
5db0f857c9e77c000eb7b519,5db10cf9c9e77c000eb7b575,性能,4,必现,2019/10/24 2:31,登录,登录次数过多显示无法登录,"1.超过15次后再次登录
2.显示登陆过于频繁，登录失败",,登录次数过多异常,超过15次登录,"1.超过15次登录
2.显示今日登录次数过频繁",登录成功
5db1351ac9e77c000eb7b5c3,5db14647c9e77c000eb7b5f9,用户体验,3,必现,2019/10/24 6:35,登录,【验证码】一天内登录多次需要多次获取验证码,登陆一次间的十分钟再次登录时需要重新获取验证码，一天内频繁登录需要频繁收验证码短信，用户使用感非常不良好，同时大大增加运营成本,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571898925027/1571898925027_登录-多次获取验证码.png,登录,正常打开APP,"1、输入12位手机号
2、输入正确合法的手机号
3、点击获取验证码
4、输入不合法验证码
5、输入手机上接收到的验证码","1、输入不合法手机号提示手机号不正确、无法获取验证码
2、输入非法验证码提示验证码不正确
3、输入正确的手机号以及验证码能成功登录"
5db1351ac9e77c000eb7b5c3,5db14ff6c9e77c000eb7b623,功能不完整,4,无规律复现,2019/10/24 7:17,主界面-世界-世界,无法再次评论并且页面显示混乱,"1、评论提交一次后成功显示
2、再次输入评论，点击发送，提示评论失败
3、退出该页面，重新进入，发现第二次评论已出现在热评中","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571901393173/1571901393173_4.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571901406436/1571901406436_5.png",评论,正常登陆登录，打开主界面模块,"1、 点击世界
2、点击第一张gif
3、点击评论
4、输入评论内容
5、发送",1、热门评论中能显示自己的评论
